x	y	z	Event	Energy	Time
-1.8707893179e+01 -1.4900917517e+00 2.2029080271e+05 1 3.6315073825e+02 2.3616814564e-01
8.9192602523e+03 -2.0064630888e+04 2.2730442819e+05 1 3.1192793212e+03 2.5186276524e-01
1.5017547135e+04 -7.6147647541e+04 2.2618596237e+05 1 2.8106876755e+03 2.9408023877e-01
1.0986284678e+04 -1.2357042238e+05 2.3872243305e+05 1 7.1517479342e+02 3.3186383661e-01
9.5110534609e+03 -1.3575758828e+05 2.4316804670e+05 1 3.7492966958e+03 3.4234043007e-01
-1.3140564535e+04 -1.6116785006e+05 2.2846835026e+05 1 2.7174167021e+03 3.7671625720e-01
-3.3173387814e+04 -1.7078723762e+05 2.2266376209e+05 1 5.7417387814e+03 4.0047794224e-01
-5.8669955359e+04 -2.0866975838e+05 2.1022979047e+05 1 1.6252357067e+04 4.4697820935e-01
-3.3173387814e+04 -1.7078723762e+05 2.2266376209e+05 1 1.1253708292e+03 4.0047794224e-01
-1.3140564535e+04 -1.6116785006e+05 2.2846835026e+05 1 2.9571261361e+03 3.7671625720e-01
9.5110534609e+03 -1.3575758828e+05 2.4316804670e+05 1 2.7814001780e+03 3.4234043007e-01
1.5404539274e+04 -1.4296991667e+05 2.5818016152e+05 1 1.0564577883e+04 3.6596891807e-01
1.5404539274e+04 -1.4296991667e+05 2.5818016152e+05 1 4.1194242165e+02 3.6596891807e-01
1.5706826763e+04 -1.4374783355e+05 2.5871436343e+05 1 1.9017333788e+03 3.6887894944e-01
1.5706826763e+04 -1.4374783355e+05 2.5871436343e+05 1 1.0148318292e+03 3.6887894944e-01
8.9192602523e+03 -2.0064630888e+04 2.2730442819e+05 1 3.7168594807e+03 2.5186276524e-01
2.6456829527e+04 -2.4423490458e+04 2.4697113357e+05 1 1.1959326053e+04 2.8656532532e-01
2.6456829527e+04 -2.4423490458e+04 2.4697113357e+05 1 2.0440655851e+03 2.8656532532e-01
-1.8030478260e+01 -1.3025062723e+00 2.0684492323e+05 1 1.2489990582e+03 2.3104880375e-01
-1.6701244544e+01 -1.0042225165e+00 1.8270361540e+05 1 3.7102734603e+03 2.2185732016e-01
-1.6563142801e+01 -9.7604922928e-01 1.8020924583e+05 1 1.9147339470e+03 2.2090762200e-01
-1.5037701939e+01 -7.5736380885e-01 1.5092265006e+05 1 2.1638482286e+03 2.0975714130e-01
-1.4292466598e+01 -7.3719018295e-01 1.3722238921e+05 1 4.6009112125e+03 2.0454095041e-01
-1.3625786248e+01 -8.0580810926e-01 1.2406618939e+05 1 1.6739563352e+03 1.9953190424e-01
-1.3601268022e+01 -8.0830183745e-01 1.2360147981e+05 1 2.1680492165e+03 1.9935497232e-01
-1.2462278657e+01 -8.9974666342e-01 9.7432138774e+04 1 1.0353760489e+03 1.8939135042e-01
-1.2185765148e+01 -9.1796887871e-01 9.0696373353e+04 1 1.2452968136e+03 1.8682679921e-01
-1.1700962814e+01 -1.0093645385e+00 7.9225078637e+04 1 1.1813054744e+03 1.8245926011e-01
-1.1561198432e+01 -1.0339608481e+00 7.5797810804e+04 1 2.2161962044e+03 1.8115437465e-01
-5.0166811497e+03 -8.2711772837e+01 7.6240162980e+04 1 2.4260514914e+03 1.9208088396e-01
-5.0166811497e+03 -8.2711772837e+01 7.6240162980e+04 1 1.4792597811e+03 1.9208088396e-01
-1.1396067513e+01 -1.0614134563e+00 7.1956016257e+04 1 2.0433911704e+03 1.7969166394e-01
-1.0010889166e+01 -1.5866111166e+00 3.7288604673e+04 1 1.4607190279e+03 1.6649252454e-01
-8.6982518658e+00 -1.8157462931e+00 3.6501465588e+03 1 1.2322852456e+03 1.5368514973e-01
-8.3617662877e+00 -1.9018669853e+00 -4.4069517382e+03 1 1.8402499012e+03 1.5061752197e-01
-6.7800500018e+00 -1.9093097247e+00 -3.9185739989e+04 1 4.1548229708e+03 1.3737598863e-01
-6.7788687997e+00 -1.9092728632e+00 -3.9210782880e+04 1 1.3675947974e+03 1.3736645390e-01
-6.0286895752e+00 -1.8151396054e+00 -5.7680069567e+04 1 1.0682287843e+03 1.3033453494e-01
-5.5876972755e+00 -1.7962735407e+00 -6.7166574968e+04 1 3.1152623816e+03 1.2672268292e-01
-5.5032366890e+00 -1.7951749475e+00 -6.8951701806e+04 1 4.0282396872e+03 1.2604302130e-01
-5.1920163121e+00 -1.7919716527e+00 -7.5635486550e+04 1 6.2804270583e+03 1.2349826565e-01
-4.9855016995e+00 -1.7912516674e+00 -8.0554120472e+04 1 2.5870241940e+03 1.2162556621e-01
-4.7506734718e+00 -1.7753422297e+00 -8.5909781434e+04 1 3.2438229601e+03 1.1958647509e-01
-3.9037649070e+00 -1.2710407569e+00 -1.2409578096e+05 1 1.5014759949e+03 1.0504770900e-01
-3.5897308097e+00 -1.0974678172e+00 -1.3656615445e+05 1 1.5158763296e+03 1.0029979560e-01
-2.5701236873e+00 -3.9335864987e-01 -1.7561731895e+05 1 2.6127857532e+03 8.5431637475e-02
-2.4378446258e+00 -3.0853624537e-01 -1.8044809612e+05 1 1.5295174017e+03 8.3592390066e-02
-2.3961708968e+00 -2.8308835609e-01 -1.8189492931e+05 1 1.0072629123e+03 8.3041529604e-02
-1.3676540829e+00 -2.3130574213e-01 -2.1281162273e+05 1 1.9625060031e+03 7.1270455589e-02
-1.0119108969e+00 -2.2896214517e-01 -2.2524664138e+05 1 2.9624654710e+03 6.6536006716e-02
-7.6624379965e-01 -1.3396440812e-01 -2.3749768917e+05 1 1.7814545074e+03 6.1871602631e-02
-4.0600155639e-01 -3.7537347715e-02 -2.5437030517e+05 1 3.1366096991e+03 5.5447606360e-02
-5.4678144727e-02 -6.4883864786e-02 -2.8492462989e+05 1 2.4589497571e+03 4.3814507575e-02
0.0000000000e+00 0.0000000000e+00 -3.1732957116e+05 1 1.2665068026e+03 3.1476818913e-02
-4.6174609672e+00 2.4386439061e+01 3.1976120184e+05 1 1.0745614353e+03 2.7404019987e-01
-4.5948073469e+00 2.4265864056e+01 3.1751969697e+05 1 1.1252494272e+03 2.7318677521e-01
-4.5791021766e+00 2.4184331920e+01 3.1601501954e+05 1 1.7481131412e+03 2.7261388830e-01
-4.4463952026e+00 2.3445008122e+01 3.0340124652e+05 1 1.1134126737e+03 2.6781135439e-01
-4.3897274398e+00 2.2945094334e+01 2.9576749391e+05 1 5.4919470441e+03 2.6490490027e-01
-4.3540705673e+00 2.2418271724e+01 2.8695213880e+05 1 1.0426450590e+03 2.6154856645e-01
-4.1660229350e+00 2.1400186344e+01 2.6882470678e+05 1 7.4109613464e+03 2.5464677957e-01
-4.0832854684e+00 2.0967612151e+01 2.6035582895e+05 1 1.1087248279e+03 2.5142236367e-01
-3.7874971736e+00 1.8902649048e+01 2.2032140694e+05 1 1.4658082468e+03 2.3617978126e-01
-3.4664442760e+00 1.7632973990e+01 1.9820868485e+05 1 2.7976308404e+03 2.2776065325e-01
-3.3519822989e+00 1.7144631210e+01 1.8974075259e+05 1 9.9704686984e+02 2.2453659975e-01
-3.3174839712e+00 1.7009721168e+01 1.8741614153e+05 1 3.8248176734e+03 2.2365153477e-01
-3.2642686719e+00 1.6731666521e+01 1.8268363769e+05 1 5.2297482070e+03 2.2184969650e-01
-3.0750223507e+00 1.6052713020e+01 1.6993639720e+05 1 4.3000411660e+03 2.1699635407e-01
-2.9592908990e+00 1.5649747853e+01 1.6273567105e+05 1 1.7101845221e+03 2.1425477357e-01
-2.9125383621e+00 1.5457855395e+01 1.5956797367e+05 1 2.0875958701e+03 2.1304871507e-01
-2.3855881079e+00 1.3839644115e+01 1.3257580552e+05 1 6.4439251421e+02 2.0277180962e-01
1.2593027733e+03 2.7555955963e+03 1.3288518155e+05 1 3.8455594797e+03 2.0847786957e-01
1.2593027733e+03 2.7555955963e+03 1.3288518155e+05 1 3.7416934001e+03 2.0847786957e-01
-2.3666102289e+00 1.3777472278e+01 1.3158712002e+05 1 3.2002397426e+03 2.0239538094e-01
-2.2281277337e+00 1.3419035785e+01 1.2529717188e+05 1 2.3418238555e+03 2.0000056810e-01
-2.0526031464e+00 1.2723353893e+01 1.1316555697e+05 1 1.7689078843e+03 1.9538162017e-01
-1.8594499165e+00 1.1866153125e+01 9.8421523466e+04 1 1.3851740576e+03 1.8976803004e-01
-1.8122079333e+00 1.1567015360e+01 9.3229037544e+04 1 1.4185754043e+03 1.8779106179e-01
-9.3373086732e-01 7.3254516045e+00 1.6548827498e+04 1 2.4665842825e+03 1.5859613137e-01
-4.4739553781e-01 5.7991076994e+00 -2.5249035199e+04 1 1.1687597706e+03 1.4268218105e-01
-2.9140840702e-01 5.4053887722e+00 -3.5741774063e+04 1 3.0464962423e+04 1.3868721829e-01
2.6238786776e+04 1.3829661193e+05 -4.8672360669e+03 1 5.2890974439e+03 2.7120759855e-01
2.6238786776e+04 1.3829661193e+05 -4.8672360669e+03 1 1.5896972897e+03 2.7120759855e-01
-7.4346264995e-02 4.6332358337e+00 -5.3113538515e+04 1 4.0488162000e+03 1.3207316636e-01
5.7725339220e-03 4.3536728871e+00 -6.0275464627e+04 1 3.4709877077e+03 1.2934636539e-01
1.6464659043e-02 4.3180960061e+00 -6.1191513881e+04 1 1.2471461905e+03 1.2899759274e-01
4.7995673203e-01 1.4435093438e+00 -1.2537951234e+05 1 1.4801535211e+03 1.0455894421e-01
5.5359543423e-01 8.7535677162e-01 -1.3823461866e+05 1 1.1830518453e+03 9.9664549677e-02
5.5670851862e-01 8.4603096411e-01 -1.3893493334e+05 1 1.5845395327e+03 9.9397915067e-02
5.8027973409e-01 7.0528956803e-01 -1.4226094562e+05 1 1.4542660170e+03 9.8131584378e-02
6.3739858268e-01 4.1606554348e-01 -1.4953050344e+05 1 1.8133047720e+03 9.5363806449e-02
6.9472805217e-01 1.4092034600e-01 -1.5647666821e+05 1 2.6667164033e+03 9.2719155907e-02
7.0528571827e-01 -9.5743334118e-01 -1.8207834184e+05 1 1.7873877686e+03 8.2971695684e-02
5.0245236586e-01 -7.8181852646e-01 -2.1086793752e+05 1 3.6071656641e+02 7.2010483324e-02
-9.0509666319e+02 2.6532352989e+02 -2.1078989089e+05 1 3.5687169035e+03 7.4209831699e-02
-9.0509666319e+02 2.6532352989e+02 -2.1078989089e+05 1 1.4253807787e+03 7.4209831699e-02
4.6302846081e-01 -7.5157091031e-01 -2.2071569601e+05 1 2.0120451264e+03 6.8261095644e-02
3.9274821679e-01 -6.1822361461e-01 -2.3230656456e+05 1 1.2181013092e+03 6.3848045258e-02
1.3680340135e-01 -3.5881644949e-01 -2.6759437934e+05 1 7.0614574540e+03 5.0412739749e-02
2.1032897491e-02 -1.3193758787e-02 -3.0050295623e+05 1 2.0615366308e+03 3.7883296770e-02
0.0000000000e+00 0.0000000000e+00 -3.0623498609e+05 1 1.1748569239e+03 3.5700913367e-02
-6.1112747892e+00 -1.3059088138e+00 2.9781814155e+05 1 1.5774180883e+03 2.6568588118e-01
-7.7493451442e+02 9.2995889830e+02 2.9789029684e+05 1 1.2240409495e+03 2.6955547965e-01
-6.0863130580e+00 -1.5836369587e+00 2.8952064461e+05 1 1.5654986864e+03 2.6252671071e-01
-6.0812741306e+00 -1.7044219612e+00 2.8598818719e+05 1 1.7357392923e+03 2.6118177079e-01
-6.1661813062e+00 -2.0852309366e+00 2.7403693902e+05 1 2.4901200571e+03 2.5663147991e-01
2.9500233843e+04 -2.5353338273e+03 2.7505731013e+05 1 1.2451852993e+03 2.8145637981e-01
5.7198049557e+04 -3.2151326836e+02 2.7559865132e+05 1 5.9451153431e+02 3.0532752378e-01
8.0925294985e+04 -1.7915947010e+03 2.7978946981e+05 1 7.7552225239e+02 3.2639282743e-01
1.0070415448e+05 -1.8797747291e+03 2.8805611322e+05 1 1.1256621468e+03 3.4526529827e-01
1.1512570028e+05 -6.3996196920e+03 2.9923718263e+05 1 8.5880855476e+02 3.6199691309e-01
1.2744942784e+05 -1.1456168413e+04 3.0965746937e+05 1 2.2418631014e+03 3.7726551860e-01
-6.5343256942e+00 -2.5529484457e+00 2.5305755362e+05 1 1.0744779261e+03 2.4864384177e-01
-6.3708412131e+00 -2.2197011143e+00 2.2685108849e+05 1 1.9595536166e+03 2.3866606072e-01
-6.3312776894e+00 -2.1604851592e+00 2.2120476052e+05 1 1.4658486008e+03 2.3651629269e-01
-6.2779735388e+00 -1.9766531315e+00 2.0905026207e+05 1 3.0639823107e+03 2.3188862157e-01
-6.2371187597e+00 -1.9370114469e+00 2.0464045552e+05 1 2.4377293232e+03 2.3020964377e-01
-6.2065880688e+00 -1.9248970369e+00 2.0187329645e+05 1 1.3507466947e+03 2.2915608318e-01
-4.3153190984e+00 -1.6911330455e+00 1.2301735016e+05 1 1.2320568270e+03 1.9913270755e-01
-2.8909614717e+00 -1.5150506693e+00 6.9857315068e+04 1 1.0352491619e+03 1.7889272264e-01
-2.7487216526e+00 -1.5106904020e+00 6.5048845789e+04 1 1.3506212643e+03 1.7706196153e-01
-2.6470201782e+00 -1.4995242872e+00 6.1897105134e+04 1 1.5718156865e+03 1.7586197796e-01
-2.5983255597e+00 -1.4939726642e+00 6.0447216957e+04 1 1.0326179928e+03 1.7530995223e-01
-2.0524145066e+00 -1.4156991390e+00 4.2166857321e+04 1 1.6690696210e+03 1.6834994837e-01
-1.7181517928e+00 -1.3968074395e+00 2.9570088353e+04 1 1.1982231281e+03 1.6355389689e-01
-1.5816450974e+00 -1.3874399340e+00 2.4163408406e+04 1 1.8251141201e+03 1.6149537583e-01
-1.3959413991e+00 -1.3965671699e+00 1.1064472915e+04 1 2.2236656326e+03 1.5650813206e-01
-1.3796205605e+00 -1.3975563637e+00 1.0039181542e+04 1 1.2534135698e+03 1.5611776615e-01
-1.3449779107e+00 -1.3987185565e+00 8.1478058115e+03 1 1.0444522777e+03 1.5539765029e-01
-1.1912267225e+00 -1.3935132125e+00 -1.2132053745e+03 1 1.3676963350e+03 1.5183357159e-01
-3.0914167926e-01 -1.4475919056e+00 -5.2099099680e+04 1 1.0206655296e+04 1.3245946011e-01
-2.5108287818e-01 -1.4413996450e+00 -5.6640601763e+04 1 6.4973854994e+03 1.3073034546e-01
-1.9697779478e-01 -1.3949810677e+00 -6.4002429157e+04 1 1.4080576718e+03 1.2792743102e-01
-1.6368428321e-01 -1.2855699862e+00 -7.9395946338e+04 1 1.7728652945e+03 1.2206656201e-01
-1.5343796097e-01 -1.2662876224e+00 -8.2259347523e+04 1 2.0357483893e+03 1.2097636162e-01
-1.4822730894e-01 -1.2556092012e+00 -8.3358341942e+04 1 5.2707192375e+03 1.2055793471e-01
-1.1509860111e-01 -1.1090816457e+00 -9.9498282205e+04 1 1.6161267450e+03 1.1441287712e-01
-1.1130497691e-01 -1.0926452662e+00 -1.0167813453e+05 1 1.0668595111e+03 1.1358292871e-01
-1.1067680830e-01 -1.0746389325e+00 -1.0375009994e+05 1 1.5776416935e+03 1.1279405677e-01
-1.1873530697e-01 -1.0716254998e+00 -1.0901128561e+05 1 2.4675185870e+04 1.1079093379e-01
-2.7314713349e+04 -1.0898916640e+05 -8.5876501129e+04 1 4.3962214975e+03 2.2244679059e-01
-2.9500557515e+04 -1.0714340041e+05 -9.0842301866e+04 1 2.0476192043e+03 2.3459765082e-01
-2.7314713349e+04 -1.0898916640e+05 -8.5876501129e+04 1 1.8202814426e+03 2.2244679059e-01
-1.0819527792e-01 -9.6801906482e-01 -1.2984807093e+05 1 2.5386144038e+03 1.0285762238e-01
-5.4148981966e-02 -9.5052179015e-01 -1.3881248267e+05 1 2.8404293090e+03 9.9444549839e-02
-2.3653488529e-02 -9.4778574443e-01 -1.4515504303e+05 1 3.5658357835e+02 9.7029710255e-02
1.0849750578e+03 -5.7299929758e+02 -1.4506388041e+05 1 4.1666319919e+02 1.0020188269e-01
1.4511784538e+03 -7.0059175562e+02 -1.4549796770e+05 1 2.1737870778e+03 1.0213748128e-01
1.0849750578e+03 -5.7299929758e+02 -1.4506388041e+05 1 1.3810944485e+03 1.0020188269e-01
-2.1475331913e-02 -9.4613801311e-01 -1.4586540092e+05 1 4.5875507628e+03 9.6759251613e-02
7.9537396480e+04 -4.1328468234e+04 -1.1950376044e+05 1 7.8477385666e+03 1.6304796851e-01
1.7107532448e+05 -1.3326179370e+05 -1.6868918254e+05 1 2.8204063980e+03 2.6122887803e-01
2.2379014158e+05 -1.7089504413e+05 -2.3292237151e+05 1 4.4776596827e+03 3.3093175762e-01
2.4946884811e+05 -1.4802204801e+05 -2.8528046336e+05 1 1.5147270651e+03 3.8090436404e-01
2.6330044954e+05 -1.2761960204e+05 -3.0667546879e+05 1 5.6149252281e+02 4.0867047022e-01
-7.1533539042e-03 -7.6932412024e-01 -1.7142097211e+05 1 1.0584900799e+03 8.7029340341e-02
-1.2040183616e-01 -5.9303689331e-01 -1.9098971829e+05 1 1.0981545377e+03 7.9578826450e-02
-1.5651535707e-01 -5.1236111267e-01 -1.9918728971e+05 1 2.8874851851e+03 7.6457721235e-02
-1.6027214222e-01 -5.0709442046e-01 -1.9989145845e+05 1 3.1504226632e+03 7.6189619311e-02
-1.6291315946e-01 -4.7783204757e-01 -2.0383690469e+05 1 8.3132004001e+02 7.4687448599e-02
9.8247577987e+02 3.4014124235e+02 -2.0377188452e+05 1 2.2325080595e+03 7.7875818538e-02
-1.9385482521e-01 -3.8532049818e-01 -2.2495577035e+05 1 3.3694292528e+03 6.6646752464e-02
-1.9438118718e-01 -3.3315324497e-01 -2.3041561714e+05 1 8.1822982832e+03 6.4567996728e-02
-1.9327747646e-01 -3.2435357660e-01 -2.3287923454e+05 1 1.7455097938e+03 6.3630011016e-02
-2.1901160985e-01 -2.9993869267e-01 -2.3852392613e+05 1 3.4726541506e+03 6.1480878706e-02
-1.1834325711e+04 -1.0877103400e+04 -2.3639819432e+05 1 8.7286071047e+03 8.5330107643e-02
-1.1834325711e+04 -1.0877103400e+04 -2.3639819432e+05 1 1.4665136483e+03 8.5330107643e-02
-2.0320351988e-01 -2.0382969729e-01 -2.5966210391e+05 1 1.7017422344e+03 5.3432834695e-02
-1.9677486752e-01 -1.6463618006e-01 -2.6893113945e+05 1 2.0486140292e+03 4.9903788772e-02
-1.0454153855e-01 -1.0815200874e-01 -2.8615400782e+05 1 3.3432675176e+03 4.3346441608e-02
-7.5322603834e-02 -7.8913419663e-02 -2.9296749201e+05 1 1.1753306148e+03 4.0752310537e-02
0.0000000000e+00 0.0000000000e+00 -3.0754997851e+05 1 1.1141634906e+03 3.5200250012e-02
9.3780400265e+00 2.3966574686e+00 3.0497438294e+05 1 4.5319817337e+03 2.6841032443e-01
9.0360352006e+00 2.3583683591e+00 2.8263706286e+05 1 1.7155244040e+03 2.5990567536e-01
8.9201327008e+00 2.3446972191e+00 2.7631272412e+05 1 2.8462357308e+03 2.5749776449e-01
8.2457874388e+00 2.2494893535e+00 2.4359865386e+05 1 2.1631447358e+03 2.4504230564e-01
8.0046996310e+00 2.2240149592e+00 2.3235824836e+05 1 9.9164908756e+02 2.4076266730e-01
7.7090957147e+00 2.1656058260e+00 2.1957802513e+05 1 1.1244757017e+03 2.3589676386e-01
7.4413974806e+00 2.1452443138e+00 2.0786712986e+05 1 1.2814373612e+03 2.3143799355e-01
7.3196623445e+00 2.1259670446e+00 2.0267915167e+05 1 1.0915575717e+03 2.2946273876e-01
6.8446863643e+00 2.2091404221e+00 1.7929825956e+05 1 3.7205996134e+03 2.2056077222e-01
6.7849239385e+00 2.2216360684e+00 1.7634725497e+05 1 1.7468108785e+03 2.1943721617e-01
6.4421280726e+00 2.3879226577e+00 1.6033919612e+05 1 2.0638000187e+03 2.1334236006e-01
5.8989006652e+00 2.4120415369e+00 1.3999962731e+05 1 7.6258198822e+03 2.0559834037e-01
5.8363562015e+00 2.4171086111e+00 1.3747777890e+05 1 2.0037205888e+03 2.0463818031e-01
5.4877712712e+00 2.3810010161e+00 1.2170128493e+05 1 1.7477080556e+03 1.9863149212e-01
5.3768468159e+00 2.3602290039e+00 1.1372656598e+05 1 2.0161150948e+03 1.9559522528e-01
5.2299513321e+00 2.2591252772e+00 1.0165633303e+05 1 3.1388976892e+03 1.9099964719e-01
5.1865919077e+00 2.2270101493e+00 9.8009725027e+04 1 1.1145129364e+03 1.8961125056e-01
4.9948043350e+00 2.1600625175e+00 7.8736675859e+04 1 1.6406328619e+04 1.8227329929e-01
4.9108375446e+00 2.1357201762e+00 6.6505709112e+04 1 5.3853346297e+03 1.7761652633e-01
4.7640699402e+00 2.2554393023e+00 2.5367938975e+04 1 1.9519969962e+03 1.6195389072e-01
4.7564363912e+00 2.2581021889e+00 2.3756085196e+04 1 1.1403947489e+03 1.6134019976e-01
4.7470637147e+00 2.2612451465e+00 2.2591717133e+04 1 2.1604310150e+03 1.6089688279e-01
4.6004019692e+00 2.3252386475e+00 1.0286202891e+04 1 6.1565780418e+03 1.5621172966e-01
4.2877223832e+00 2.3974890391e+00 -1.2859381324e+04 1 1.7949581836e+03 1.4739937339e-01
3.6034920131e+00 2.3178813920e+00 -5.0958838449e+04 1 1.3882392559e+03 1.3289354524e-01
3.5823784169e+00 2.3170868342e+00 -5.2120263943e+04 1 2.0280832823e+04 1.3245134896e-01
2.5494161397e+00 1.2247020829e+00 -1.3290755752e+05 1 1.3769141055e+03 1.0169275619e-01
2.1265132662e+00 8.9590994118e-01 -1.6414243168e+05 1 1.1811369080e+03 8.9800533107e-02
1.8018377860e+00 7.0591540753e-01 -1.8126241624e+05 1 1.1596480601e+04 8.3282349666e-02
1.4932584559e+00 4.8061409796e-01 -1.9801368507e+05 1 1.5674900839e+03 7.6904550976e-02
1.2287727172e+00 3.5692232535e-01 -2.0990443142e+05 1 7.3448015324e+03 7.2377325066e-02
1.0609929411e+00 2.7485989254e-01 -2.1991030205e+05 1 2.0088252419e+03 6.8567738269e-02
7.5971215778e-01 1.4662306946e-01 -2.3378161478e+05 1 1.1245232544e+03 6.3286442278e-02
2.2648527263e-01 -2.0456722844e-02 -2.6765308133e+05 1 1.2726924512e+03 5.0390389187e-02
-4.8103982597e+03 1.2278617101e+03 -2.6711088532e+05 1 5.2017380596e+03 5.9227687189e-02
-4.8103982597e+03 1.2278617101e+03 -2.6711088532e+05 1 2.8546738361e+03 5.9227687189e-02
1.8107260115e-02 -9.1227024412e-03 -3.0336597827e+05 1 1.6509664254e+03 3.6793244701e-02
1.7940670322e-03 -1.1987749227e-02 -3.0730604863e+05 1 1.2713127613e+03 3.5293122693e-02
-1.6555841067e+01 -1.2941976540e-01 2.9789114865e+05 1 1.2309309061e+03 2.6571370329e-01
-1.5317310008e+01 7.7639505242e-01 2.5799949604e+05 1 1.4751127910e+03 2.5052544721e-01
-1.4844901813e+01 1.1220265548e+00 2.3584963374e+05 1 5.1324218887e+03 2.4209216156e-01
-1.7627673440e+04 -1.6624073583e+04 2.3931749710e+05 1 9.8205030885e+03 2.7545173955e-01
-1.7627673440e+04 -1.6624073583e+04 2.3931749710e+05 1 1.0618452451e+03 2.7545173955e-01
-1.4122010954e+01 1.5190321464e+00 2.1409826664e+05 1 4.5929191075e+03 2.3381060161e-01
7.6392545619e+03 -2.1414010545e+04 2.1774358436e+05 1 1.4193987055e+04 2.6204289705e-01
7.6392545619e+03 -2.1414010545e+04 2.1774358436e+05 1 1.2537193500e+03 2.6204289705e-01
-1.4057945343e+01 1.5642321358e+00 2.1214669288e+05 1 1.3357229610e+03 2.3306756457e-01
-1.3215341106e+01 1.8405471818e+00 1.8581333531e+05 1 9.9730892044e+02 2.2304147397e-01
-1.2627221724e+01 1.9541173657e+00 1.6750637642e+05 1 1.2160782799e+03 2.1607133319e-01
-1.2422208135e+01 1.9950988699e+00 1.6162201067e+05 1 2.2940977900e+03 2.1383093625e-01
-1.1954156952e+01 1.9915173047e+00 1.4724277563e+05 1 1.1065477488e+03 2.0835622748e-01
-1.1832415654e+01 1.9862209896e+00 1.4353920854e+05 1 2.4730963085e+03 2.0694614203e-01
-1.1376224665e+01 1.9631824278e+00 1.3072755208e+05 1 3.5627536593e+03 2.0206826960e-01
1.9370134087e+04 4.2577513957e+04 1.4009378648e+05 1 6.0273200572e+02 2.4969564195e-01
2.3441850980e+04 4.9997049987e+04 1.4253988590e+05 1 2.3597946367e+04 2.5917177471e-01
2.3441850980e+04 4.9997049987e+04 1.4253988590e+05 1 2.2970712891e+03 2.5917177471e-01
1.9370134087e+04 4.2577513957e+04 1.4009378648e+05 1 1.0986207725e+03 2.4969564195e-01
-1.0667778611e+01 1.8360932101e+00 1.1021134319e+05 1 5.3205564669e+03 1.9425699229e-01
-1.0281974699e+01 1.5636213262e+00 9.5535203411e+04 1 1.6478388174e+03 1.8866924605e-01
-1.0114238903e+01 1.4382112298e+00 8.9428520264e+04 1 1.7330808708e+03 1.8634420732e-01
-9.6144986175e+00 9.9000417725e-01 6.8417642744e+04 1 5.4323723734e+03 1.7834459571e-01
3.2650279460e+04 -2.7428876856e+04 7.5315863823e+04 1 1.3334408985e+04 2.3087066063e-01
3.2650279460e+04 -2.7428876856e+04 7.5315863823e+04 1 1.6257373774e+03 2.3087066063e-01
-8.6736178324e+00 1.1410468095e+00 3.1532381362e+04 1 2.2129134123e+03 1.6430103079e-01
-7.1860391133e+00 1.4012332067e+00 -2.2273685406e+04 1 1.6328389499e+03 1.4381510749e-01
-7.0720385280e+00 1.4266813528e+00 -2.6260625052e+04 1 2.8050049551e+03 1.4229713486e-01
-6.8490475388e+00 1.5049116141e+00 -3.5214794364e+04 1 2.3695340944e+03 1.3888795795e-01
-6.7470713959e+00 1.5482904828e+00 -3.9359183329e+04 1 2.0648882562e+03 1.3731003891e-01
-6.3869370061e+00 1.7346575459e+00 -5.3236646191e+04 1 3.8720727009e+03 1.3202638684e-01
-6.2432548331e+00 1.7857367722e+00 -5.8303896679e+04 1 2.5183845755e+03 1.3009710142e-01
-6.0192509619e+00 1.8399023567e+00 -6.6351444147e+04 1 4.4978453642e+03 1.2703310941e-01
-5.9894521824e+00 1.8445380913e+00 -6.7358090142e+04 1 1.1367830705e+03 1.2664984294e-01
-4.8082444410e+00 1.7092863807e+00 -1.0589509809e+05 1 2.7923879028e+03 1.1197741817e-01
-4.7033799738e+00 1.6913732106e+00 -1.0951575005e+05 1 1.6028695357e+03 1.1059890585e-01
-3.5038540865e+00 1.4236869834e+00 -1.4914724356e+05 1 2.4677030257e+03 9.5509777468e-02
-3.2400471645e+00 1.3436858587e+00 -1.6039661932e+05 1 2.3046417203e+02 9.1226737763e-02
-4.2255303052e+02 4.7345949185e+02 -1.6035291486e+05 1 2.2866356509e+03 9.2977465650e-02
-4.2255303052e+02 4.7345949185e+02 -1.6035291486e+05 1 1.2397183054e+03 9.2977465650e-02
-3.1310618154e+00 1.3044123217e+00 -1.6456643824e+05 1 1.5030018990e+03 8.9639138647e-02
-2.4484730168e+00 1.1824203728e+00 -1.8669340889e+05 1 1.9352950352e+03 8.1214611486e-02
-2.3396424739e+00 1.1658499414e+00 -1.8988531002e+05 1 8.6239049059e+03 7.9999340911e-02
-2.0831024758e+00 1.0976203503e+00 -1.9772654624e+05 1 5.2903757866e+03 7.7013903162e-02
-1.8440619078e+00 1.0563243404e+00 -2.0548846407e+05 1 4.4427819922e+03 7.4058665085e-02
1.1654217661e+04 1.4531484066e+04 -2.0299653558e+05 1 8.3631151888e+03 1.0140576930e-01
1.1654217661e+04 1.4531484066e+04 -2.0299653558e+05 1 1.1738031113e+03 1.0140576930e-01
-1.3527147409e+00 9.4369874660e-01 -2.2105857000e+05 1 8.5130515715e+03 6.8130574029e-02
-4.0842289382e-01 3.1967818905e-01 -2.7367605110e+05 1 1.1105590906e+03 4.8097246275e-02
-2.6553310175e-01 1.7599829438e-01 -2.8586484657e+05 1 1.1450085907e+03 4.3456543420e-02
