x	y	z	Event	Energy	Time
-1.9775539288e+00 9.3384650303e-01 2.1644298444e+05 3 5.8140113513e+03 2.3470313370e-01
-2.1251464620e+00 1.0785876156e+00 2.2390399140e+05 3 2.6363549945e+03 2.3754381432e-01
-2.1926902945e+00 1.1416445201e+00 2.2740738240e+05 3 1.6276993772e+04 2.3887768461e-01
-2.7129864871e+00 1.5294612565e+00 2.4978868069e+05 3 2.3841073150e+04 2.4739907150e-01
-3.3799352913e+00 1.9546771328e+00 2.7387438159e+05 3 1.0429291595e+04 2.5656938907e-01
-3.6658122422e+00 2.1707744013e+00 2.8371845215e+05 3 2.2159406994e+04 2.6031739225e-01
-4.1860536370e+00 2.4679926497e+00 3.0599653165e+05 3 3.5593873189e+03 2.6879948647e-01
-4.2957459394e+00 2.5459106353e+00 3.1100055441e+05 3 6.5091064880e+03 2.7070470466e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 1.3800689906e+03 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1852287510e+05 3 4.8104237886e+03 3.1022486592e-02
-3.1170284066e-02 2.4146795351e-02 -3.1154526352e+05 3 4.1581874837e+03 3.3679106359e-02
-5.3574358378e-02 5.3455388338e-02 -3.0630914492e+05 3 1.0616751315e+04 3.5672679313e-02
-1.2383689803e-01 7.8016178804e-02 -2.9500562236e+05 3 9.9879864315e+01 3.9976324865e-02
-1.2440083379e-01 7.8394610299e-02 -2.9491579908e+05 3 3.3132326074e+03 4.0010523736e-02
-1.4639480364e-01 8.8983601570e-02 -2.9186089021e+05 3 2.9746967692e+03 4.1173634681e-02
-1.7366222780e-01 1.0380977185e-01 -2.8828769270e+05 3 1.0300938768e+04 4.2534076355e-02
-2.5907033474e-01 1.6278747372e-01 -2.7626548666e+05 3 3.3916169873e+04 4.7111352230e-02
-3.7784401862e-01 4.1056087121e-01 -2.3830269291e+05 3 1.2673707011e+03 6.1565122666e-02
-3.4727428130e-01 4.1930589954e-01 -2.3647240273e+05 3 4.1579866972e+03 6.2261978724e-02
-2.3222174041e-01 4.5890239458e-01 -2.3013102225e+05 3 7.6311709642e+03 6.4676366117e-02
2.0750715415e-02 5.6857894139e-01 -2.1781064082e+05 3 5.5311362283e+03 6.9367170464e-02
3.4068485766e-01 6.6155873429e-01 -2.0511071009e+05 3 7.5990866673e+03 7.4202483186e-02
6.5127723274e-01 8.1584498406e-01 -1.9597034159e+05 3 2.7214867215e+03 7.7682544953e-02
8.0692048019e-01 9.0866378495e-01 -1.9082521765e+05 3 2.0181410867e+04 7.9641475903e-02
1.5084785397e+00 1.3120204391e+00 -1.6926036442e+05 3 1.2576109318e+03 8.7851980044e-02
1.5742844171e+00 1.3473960495e+00 -1.6761547676e+05 3 1.0509447320e+04 8.8478247324e-02
1.9831271157e+00 1.5782055823e+00 -1.5667778051e+05 3 1.1050577619e+04 9.2642617755e-02
2.4235589497e+00 1.8207915331e+00 -1.4524251690e+05 3 5.3151970405e+03 9.6996430243e-02
2.6234601709e+00 1.9105235750e+00 -1.3992356894e+05 3 6.9954565013e+03 9.9021543650e-02
3.0666306278e+00 2.1163166480e+00 -1.2876719450e+05 3 1.0082405881e+04 1.0326917407e-01
3.4358639217e+00 2.2641998475e+00 -1.2037294477e+05 3 4.7770152850e+04 1.0646516520e-01
6.0632641431e+00 2.4550549588e+00 -6.2451697630e+04 3 3.4648331613e+03 1.2851785886e-01
6.2671759709e+00 2.4585354733e+00 -5.9019507186e+04 3 1.7707855244e+04 1.2982461736e-01
7.5813946819e+00 2.3803843890e+00 -3.9101104953e+04 3 9.6989969836e+03 1.3740827084e-01
8.4022332150e+00 2.3274540967e+00 -2.6455760236e+04 3 3.3981456250e+03 1.4222281064e-01
8.8319850903e+00 2.2929670385e+00 -1.9598815403e+04 3 3.4649744909e+03 1.4483349767e-01
9.1763013257e+00 2.2463669508e+00 -1.4003464881e+04 3 1.3531418970e+04 1.4696385018e-01
1.0132554347e+01 2.1271955324e+00 1.0950407737e+03 3 2.9271935510e+03 1.5271239834e-01
1.0426935961e+01 2.0476932710e+00 5.7643179171e+03 3 1.8217542463e+04 1.5449016159e-01
1.1973103744e+01 1.6516114109e+00 2.8946004211e+04 3 4.1398659053e+03 1.6331627107e-01
1.2278880273e+01 1.5743830493e+00 3.3850918078e+04 3 5.9852044147e+03 1.6518375019e-01
1.2847239101e+01 1.4316026457e+00 4.3269017689e+04 3 7.0685529507e+03 1.6876956346e-01
1.3349366086e+01 1.2767101718e+00 5.1692248151e+04 3 9.7703298387e+03 1.7197659415e-01
1.3969842489e+01 1.0610862042e+00 6.2719454094e+04 3 1.5654246988e+04 1.7617505350e-01
1.5121971546e+01 7.1319705789e-01 8.2280230943e+04 3 5.5405835427e+04 1.8362255522e-01
1.8643791763e+01 -5.5685495656e-01 1.4104528218e+05 3 1.2232721960e+03 2.0599655938e-01
1.8714901050e+01 -5.7295780868e-01 1.4203088570e+05 3 6.9916069019e+03 2.0637181490e-01
1.9346384710e+01 -7.3623814906e-01 1.5070789234e+05 3 7.7676424956e+03 2.0967547064e-01
2.0246176115e+01 -1.0182970314e+00 1.6309854197e+05 3 5.7625417622e+03 2.1439304726e-01
2.0647454576e+01 -1.1382659006e+00 1.6841125389e+05 3 1.8846994483e+04 2.1641579253e-01
2.2160488398e+01 -1.6038570858e+00 1.8905253140e+05 3 3.3567304713e+03 2.2427468829e-01
2.2506667932e+01 -1.7049359085e+00 1.9415779080e+05 3 6.1802309858e+03 2.2621844926e-01
2.3060021178e+01 -1.7993652682e+00 2.0178554232e+05 3 2.9781548358e+04 2.2912261635e-01
2.5561629958e+01 -2.1281395679e+00 2.3542944837e+05 3 2.1173019988e+03 2.4193209655e-01
2.5662375304e+01 -2.1447986489e+00 2.3681686732e+05 3 3.6814876298e+03 2.4246033845e-01
2.5947465369e+01 -2.1743845735e+00 2.4077680044e+05 3 1.1686054282e+04 2.4396803229e-01
2.6716473027e+01 -2.2786099010e+00 2.5219993704e+05 3 1.7734249286e+02 2.4831724589e-01
2.6748908119e+01 -2.2851483569e+00 2.5270558597e+05 3 1.3682118643e+03 2.4850976529e-01
2.6883661682e+01 -2.2817909718e+00 2.5446810067e+05 3 9.6370921258e+03 2.4918082214e-01
2.7554446160e+01 -2.2433833221e+00 2.6309945456e+05 3 1.2531655505e+03 2.5246711019e-01
2.7658559231e+01 -2.2402534028e+00 2.6441550640e+05 3 1.5606858238e+03 2.5296818175e-01
2.7888064565e+01 -2.2313114683e+00 2.6737741661e+05 3 6.7704139257e+03 2.5409589492e-01
2.8631887569e+01 -2.2271934664e+00 2.7682442849e+05 3 7.3913671870e+03 2.5769273589e-01
2.9433804359e+01 -2.2029364539e+00 2.8695197046e+05 3 1.1497957753e+04 2.6154868121e-01
3.0616669784e+01 -2.1631905278e+00 3.0201658625e+05 3 8.1130908629e+03 2.6728436111e-01
3.1353623137e+01 -2.1089787714e+00 3.1248562817e+05 3 5.1821677591e+03 2.7127032940e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 1.1557714141e+04 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.0700257446e+05 3 1.2783316804e+02 3.5408665773e-02
3.8890164171e-04 -1.5190042635e-03 -3.0671190486e+05 3 8.7255877483e+03 3.5519333820e-02
2.9254135528e-02 -4.6483096179e-02 -2.9459515366e+05 3 1.3238567525e+03 4.0132603349e-02
4.3718984383e-02 -6.8804602408e-02 -2.9182110594e+05 3 3.8790554708e+03 4.1188780117e-02
7.1560125585e-02 -1.3879562731e-01 -2.8422165715e+05 3 1.1723495765e+04 4.4082155567e-02
6.5137858723e-02 -2.9438835400e-01 -2.7053467541e+05 3 9.4432905330e+03 4.9293267574e-02
5.6232689499e-02 -5.6674802394e-01 -2.5904384019e+05 3 6.4760410005e+03 5.3668230451e-02
7.5822489992e-02 -8.3932456670e-01 -2.4760567604e+05 3 1.1275832305e+04 5.8023140012e-02
1.9204509264e-01 -1.1255412937e+00 -2.3440124791e+05 3 5.7550610803e+03 6.3050528675e-02
2.5036722715e-01 -1.2801696959e+00 -2.2733035759e+05 3 2.6437278843e+03 6.5742664874e-02
2.6929699257e-01 -1.3400195536e+00 -2.2509191108e+05 3 2.1397648885e+04 6.6594920105e-02
4.2857139803e-01 -2.0102858724e+00 -1.9976618395e+05 3 1.8291004981e+04 7.6237314686e-02
6.7895625207e-01 -2.5570336943e+00 -1.8454973085e+05 3 6.3325566757e+03 8.2030755052e-02
7.9865901332e-01 -2.8257242466e+00 -1.7780158231e+05 3 3.6836709273e+04 8.4600013721e-02
1.3605394357e+00 -4.2124982204e+00 -1.3916919149e+05 3 2.8296813680e+04 9.9308733172e-02
1.6696546428e+00 -5.2693111104e+00 -1.0683179394e+05 3 3.7009824471e+04 1.1162073044e-01
2.5441998905e+00 -6.7752369662e+00 -6.4995446405e+04 3 4.4382719173e+04 1.2754932115e-01
3.6271998987e+00 -9.1192032087e+00 -1.6675926570e+04 3 1.4540398146e+04 1.4594629464e-01
3.8108615027e+00 -1.0001253572e+01 -2.7415185041e+03 3 1.0709451040e+03 1.5125162950e-01
3.8480019819e+00 -1.0093994805e+01 -1.5178639247e+03 3 1.6875463345e+04 1.5171751928e-01
4.4656590854e+00 -1.1907253504e+01 2.1830026278e+04 3 1.6016710388e+04 1.6060691010e-01
4.7922685683e+00 -1.2941409977e+01 3.5292506949e+04 3 5.5327400314e+03 1.6573256688e-01
4.9609362219e+00 -1.3494322259e+01 4.2299995115e+04 3 2.1420819916e+03 1.6840057335e-01
5.0493723697e+00 -1.3777926400e+01 4.5925280839e+04 3 4.1562426589e+03 1.6978085203e-01
5.1434936271e+00 -1.4082507434e+01 4.9980817076e+04 3 4.6893483143e+02 1.7132494285e-01
5.1558097746e+00 -1.4126956008e+01 5.0518415617e+04 3 2.3415712075e+03 1.7152962630e-01
5.2196667181e+00 -1.4367456430e+01 5.3437219010e+04 3 2.1734257375e+04 1.7264092168e-01
5.9705504873e+00 -1.6801922106e+01 8.4153479600e+04 3 4.2212348302e+03 1.8433572809e-01
6.0817184186e+00 -1.7129687447e+01 8.8398631022e+04 3 4.8236046640e+04 1.8595201321e-01
7.5455489060e+00 -2.0860200403e+01 1.3609927563e+05 3 6.6069929723e+03 2.0411340418e-01
8.0160293382e+00 -2.1584431112e+01 1.4500697622e+05 3 2.0271398406e+04 2.0750489545e-01
9.1675289675e+00 -2.3664580696e+01 1.7012277778e+05 3 1.1794063302e+04 2.1706741136e-01
1.0123558469e+01 -2.5101504850e+01 1.8782497878e+05 3 1.2636144265e+04 2.2380729637e-01
1.0787996961e+01 -2.6089352611e+01 2.0053297974e+05 3 3.1643587588e+02 2.2864570461e-01
1.0806475444e+01 -2.6109697468e+01 2.0081653627e+05 3 7.3986435813e+03 2.2875366515e-01
1.1388904270e+01 -2.6728921555e+01 2.0948331208e+05 3 5.1528655926e+03 2.3205342979e-01
1.1678733335e+01 -2.7060971856e+01 2.1412242296e+05 3 3.0095961243e+04 2.3381971276e-01
1.3436622964e+01 -2.9052629295e+01 2.4202366948e+05 3 6.2504139642e+03 2.4444276152e-01
1.3975182096e+01 -2.9644265752e+01 2.5056470272e+05 3 4.4599834198e+04 2.4769465351e-01
1.6739050400e+01 -3.3095734358e+01 2.9959068206e+05 3 1.7913101085e+03 2.6636068612e-01
1.6915335120e+01 -3.3249434446e+01 3.0197886642e+05 3 9.5872880501e+03 2.6726995808e-01
1.7664577297e+01 -3.3911318362e+01 3.1199327472e+05 3 6.9731278679e+01 2.7108282158e-01
1.7673901740e+01 -3.3920489227e+01 3.1211698101e+05 3 7.1321185997e+03 2.7112992124e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 3.7177283657e+04 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -2.8105763425e+05 3 3.9771989900e+03 4.5286806993e-02
-1.1122613463e-02 -3.8483126761e-02 -2.7687217779e+05 3 5.6950827505e+03 4.6880356461e-02
-1.3523353279e-02 -9.9888727557e-02 -2.6981512949e+05 3 1.8333541662e+04 4.9567221494e-02
3.0420379619e-02 -2.0616280069e-01 -2.5375291198e+05 3 2.5336290177e+04 5.5682669709e-02
1.4560596590e-01 -5.1937910787e-01 -2.2683489465e+05 3 9.7990487934e+03 6.5931302766e-02
1.9826012450e-01 -5.7355124065e-01 -2.1883525360e+05 3 1.8193234928e+04 6.8977047406e-02
4.5939701809e-01 -7.5637321360e-01 -1.9683228892e+05 3 7.4042992382e+03 7.7354350994e-02
4.8630906123e-01 -8.8591608101e-01 -1.8651924087e+05 3 4.5779981789e+04 8.1280892628e-02
5.9712328317e-01 -1.5675947204e+00 -1.3835818251e+05 3 3.4465088531e+04 9.9617510057e-02
4.8813797363e-01 -1.4230689928e+00 -9.7140179736e+04 3 2.4226440618e+04 1.1531066833e-01
6.1169951045e-01 -1.0076681209e+00 -6.6122706820e+04 3 1.8938883872e+04 1.2712012654e-01
8.7752627503e-01 -7.6705944475e-01 -4.2880575346e+04 3 5.9602886994e+03 1.3596923715e-01
9.9698684427e-01 -7.5850210188e-01 -3.4580438428e+04 3 1.6231402733e+04 1.3912939675e-01
1.2597161781e+00 -7.5309630282e-01 -1.3418830831e+04 3 1.1053508258e+03 1.4718637978e-01
1.2762803121e+00 -7.5865576562e-01 -1.2271499563e+04 3 1.9315935270e+04 1.4762321001e-01
1.6362055296e+00 -8.7250084295e-01 1.1032636167e+04 3 4.5160558492e+03 1.5649593195e-01
1.7668471642e+00 -8.5190213814e-01 1.7030317169e+04 3 2.7195862855e+03 1.5877946715e-01
1.8651524770e+00 -8.2585259123e-01 2.1827546968e+04 3 7.5483304000e+03 1.6060594705e-01
2.1309726579e+00 -8.5616998053e-01 3.1670096820e+04 3 6.3130880885e+03 1.6435336890e-01
2.3201205010e+00 -8.9726380207e-01 3.9565500127e+04 3 4.9214460763e+03 1.6735944048e-01
2.4909598508e+00 -1.0005526694e+00 4.6403943147e+04 3 7.3321731982e+03 1.6996308999e-01
2.6309169182e+00 -1.0777822859e+00 5.3466398833e+04 3 4.2409902653e+03 1.7265202993e-01
2.6894803727e+00 -1.1146122787e+00 5.6783257324e+04 3 3.2221721678e+04 1.7391488162e-01
3.4171250284e+00 -1.5219490783e+00 9.2046618879e+04 3 4.3876766324e+03 1.8734095921e-01
3.4953902267e+00 -1.5719532960e+00 9.6408823272e+04 3 3.0669232084e+04 1.8900181374e-01
3.9984613493e+00 -2.1141447376e+00 1.3552484633e+05 3 3.5732263188e+04 2.0389474899e-01
4.6993367471e+00 -2.8728201177e+00 1.7366551058e+05 3 3.4670272626e+03 2.1841633357e-01
4.8304850394e+00 -2.9866358822e+00 1.7792316927e+05 3 5.6522591213e+03 2.2003738491e-01
5.0546997916e+00 -3.1941797399e+00 1.8469223378e+05 3 1.4359375822e+04 2.2261462335e-01
5.4373636352e+00 -3.5195872077e+00 1.9578533100e+05 3 6.1651560350e+03 2.2683818459e-01
5.7593008712e+00 -3.7514157285e+00 2.0260122405e+05 3 2.1343543670e+03 2.2943325299e-01
5.8210919619e+00 -3.7949329183e+00 2.0393479949e+05 3 1.7753213403e+04 2.2994099566e-01
6.7864654283e+00 -4.4860637223e+00 2.2577658763e+05 3 6.4919576381e+02 2.3825699204e-01
6.8349683917e+00 -4.5189097005e+00 2.2685524835e+05 3 1.1853839845e+04 2.3866767912e-01
7.3763572651e+00 -4.8859894519e+00 2.3937257169e+05 3 1.0614540505e+03 2.4343349943e-01
7.4484545923e+00 -4.9411028149e+00 2.4132981157e+05 3 4.1359162195e+03 2.4417869509e-01
7.6907709393e+00 -5.1157556667e+00 2.4767913961e+05 3 5.3593448184e+03 2.4659612577e-01
7.8398255003e+00 -5.2490436246e+00 2.5184152359e+05 3 3.5351756493e+03 2.4818090375e-01
8.0457173822e+00 -5.4299603224e+00 2.5752691435e+05 3 1.7150322115e+04 2.5034554859e-01
8.5471620408e+00 -5.9312648088e+00 2.7326131047e+05 3 1.8643779495e+04 2.5633623296e-01
8.8150838245e+00 -6.3966723345e+00 2.8828550391e+05 3 8.3099744184e+03 2.6205651706e-01
9.0861575097e+00 -6.7784053746e+00 3.0039940537e+05 3 7.1644946103e+03 2.6666874282e-01
9.2506512418e+00 -7.0868415206e+00 3.0901411414e+05 3 2.5914506687e+03 2.6994869235e-01
9.2918822298e+00 -7.1609053864e+00 3.1141230897e+05 3 8.3427754047e+03 2.7086177705e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 3.7695082661e+03 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1744583283e+05 3 8.5450322867e+03 3.1432554050e-02
-1.5462095132e-02 -1.6533519020e-02 -3.0875983302e+05 3 6.4741402139e+03 3.4739616498e-02
-4.8846081932e-02 -4.5337129277e-02 -3.0285959963e+05 3 5.0361489257e+03 3.6986040922e-02
-9.5083875686e-02 -8.0055837638e-02 -2.9600054401e+05 3 6.0700153179e+03 3.9597522568e-02
-1.5334939171e-01 -1.0487657394e-01 -2.8864684895e+05 3 1.3127686278e+04 4.2397330968e-02
-1.8668881783e-01 -1.8394397524e-01 -2.7430063747e+05 3 3.3510087441e+03 4.7859434841e-02
-1.6678488432e-01 -2.1732134029e-01 -2.7086590105e+05 3 8.6016973861e+03 4.9167159153e-02
-1.4617099157e-01 -3.1214554043e-01 -2.6326520114e+05 3 4.0921013344e+04 5.2061011629e-02
-5.5319168883e-02 -8.7798706299e-01 -2.1546659466e+05 3 1.5168729768e+04 7.0259615749e-02
-3.2450947636e-01 -1.3099254332e+00 -1.9437158890e+05 3 1.2555833602e+04 7.8291226901e-02
-4.9109269929e-01 -1.5375191979e+00 -1.8136294283e+05 3 1.8024656736e+03 8.3244077394e-02
-5.2656362374e-01 -1.5957088652e+00 -1.7887223551e+05 3 1.5342867756e+04 8.4192377674e-02
-7.7927597329e-01 -2.0338535517e+00 -1.6024412586e+05 3 4.2072683724e+03 9.1284757315e-02
-9.1564184318e-01 -2.2641864493e+00 -1.5270616253e+05 3 4.1808080949e+02 9.4154726831e-02
-9.3399132492e-01 -2.2910942869e+00 -1.5176405953e+05 3 4.8810794605e+03 9.4513418811e-02
-1.0796935913e+00 -2.5204673341e+00 -1.4442781512e+05 3 2.7220896906e+03 9.7306587005e-02
-1.1391128188e+00 -2.6119298046e+00 -1.4133952514e+05 3 3.0082020554e+03 9.8482408530e-02
-1.2099504683e+00 -2.7090899921e+00 -1.3818393743e+05 3 6.0867697405e+03 9.9683852759e-02
-1.3354346093e+00 -2.8824554334e+00 -1.3212340375e+05 3 9.2143469235e+03 1.0199131315e-01
-1.5260310979e+00 -3.1723006177e+00 -1.2237309127e+05 3 9.2113183310e+03 1.0570360362e-01
-1.8700289328e+00 -3.5230109566e+00 -1.0980290548e+05 3 5.6122147099e+03 1.1048952059e-01
-2.0450699518e+00 -3.7172135251e+00 -1.0214134225e+05 3 2.1310099350e+03 1.1340655059e-01
-2.0992456440e+00 -3.7693129106e+00 -9.9932931101e+04 3 4.6811099386e+04 1.1424737144e-01
-3.3677385410e+00 -4.7462884046e+00 -5.0454315853e+04 3 1.0448912196e+04 1.3308564603e-01
-3.5437157229e+00 -4.8720373443e+00 -4.0880261652e+04 3 9.6531717505e+02 1.3673083185e-01
-3.5735322850e+00 -4.9033683704e+00 -3.9119257441e+04 3 2.4489962508e+04 1.3740130940e-01
-3.9749765384e+00 -5.3127378454e+00 -1.4426922170e+04 3 1.5421842443e+04 1.4680256855e-01
-4.3319900948e+00 -5.6303347041e+00 4.2060390433e+03 3 2.5453733921e+04 1.5389680827e-01
-4.9238105928e+00 -6.2808296150e+00 3.3233816299e+04 3 2.4647681396e+04 1.6494873079e-01
-5.5133528746e+00 -7.0795206339e+00 6.1649933926e+04 3 4.1393590910e+03 1.7576777512e-01
-5.7003852247e+00 -7.2785225127e+00 6.9455789663e+04 3 3.2561341595e+03 1.7873974764e-01
-5.8064892214e+00 -7.3989383170e+00 7.4631130195e+04 3 1.2184026897e+04 1.8071018768e-01
-6.1494707298e+00 -7.8843572255e+00 9.1115432153e+04 3 9.6935742163e+02 1.8698636031e-01
-6.1712520150e+00 -7.9265571884e+00 9.2376244501e+04 3 4.9526850154e+03 1.8746639743e-01
-6.2580832138e+00 -8.0981598907e+00 9.7502131340e+04 3 3.7616773876e+04 1.8941800905e-01
-6.7779081853e+00 -9.3500222132e+00 1.3327163072e+05 3 4.3813196660e+01 2.0303675984e-01
-6.7779061172e+00 -9.3546186258e+00 1.3342572269e+05 3 1.2394798689e+03 2.0309542829e-01
-6.7789332698e+00 -9.3852388168e+00 1.3442228803e+05 3 1.4074674115e+04 2.0347485715e-01
-6.7945846996e+00 -9.9075268437e+00 1.5041674627e+05 3 7.3559347766e+02 2.0956453232e-01
-6.8038571430e+00 -9.9300297650e+00 1.5155105291e+05 3 2.7718630622e+04 2.0999640442e-01
-7.1007007078e+00 -1.0547021051e+01 1.8132660877e+05 3 2.6525748680e+03 2.2133305029e-01
-7.1379684875e+00 -1.0608973216e+01 1.8498695608e+05 3 2.0614999309e+04 2.2272667915e-01
-7.2444952492e+00 -1.0876249755e+01 2.0126801748e+05 3 2.0844927986e+04 2.2892547849e-01
-7.2107947291e+00 -1.1344660760e+01 2.2157692422e+05 3 5.1118936521e+03 2.3665782849e-01
-7.1911348862e+00 -1.1466994315e+01 2.2575466456e+05 3 1.1619225248e+02 2.3824844871e-01
-7.1897722616e+00 -1.1475054346e+01 2.2598730399e+05 3 1.8271427556e+04 2.3833702314e-01
-7.0545196888e+00 -1.2200712444e+01 2.4525419708e+05 3 4.4613586404e+02 2.4567264295e-01
-7.0441144726e+00 -1.2239729449e+01 2.4624765660e+05 3 6.3364070267e+04 2.4605088986e-01
-6.3614182562e+00 -1.4858938117e+01 3.0933225718e+05 3 8.3357847687e+03 2.7006953852e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 5.6176736461e+03 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -3.1216443242e+05 3 3.4750695964e+03 3.3443366896e-02
-2.0709672830e-03 2.8081433172e-03 -3.0490442751e+05 3 2.2172439336e+04 3.6207503480e-02
-7.9486280094e-02 5.1706670650e-02 -2.8114149617e+05 3 2.0970360290e+02 4.5254879071e-02
-8.3263413405e-02 5.3982755487e-02 -2.8071994607e+05 3 5.2072980876e+04 4.5415377915e-02
-5.8031820293e-01 3.0017650176e-01 -2.2861172575e+05 3 1.0104587158e+04 6.5254797375e-02
-6.6926152393e-01 3.7164728648e-01 -2.1609536973e+05 3 2.5072611479e+04 7.0020213786e-02
-9.3102703948e-01 4.6758925634e-01 -1.8469306398e+05 3 1.7746865772e+04 8.1976176006e-02
-1.2021053387e+00 5.8113209243e-01 -1.6564241753e+05 3 3.1740663736e+03 8.9229429028e-02
-1.3536733199e+00 5.9271492308e-01 -1.6013390484e+05 3 5.1742924185e+03 9.1326714493e-02
-1.4385768731e+00 6.1057078500e-01 -1.5673479819e+05 3 3.4326258344e+03 9.2620874587e-02
-1.5174588136e+00 6.2500686024e-01 -1.5371257229e+05 3 2.0792274517e+04 9.3771542931e-02
-2.1386923687e+00 7.1087277467e-01 -1.2872467042e+05 3 3.0731634773e+04 1.0328532184e-01
-3.0329360795e+00 9.1356965511e-01 -9.0257215495e+04 3 1.0010347763e+03 1.1793124735e-01
-3.0688711149e+00 9.0990825028e-01 -8.9135814989e+04 3 1.3418576714e+04 1.1835820446e-01
-3.7106184156e+00 8.1997374181e-01 -6.9980388925e+04 3 4.5519431802e+03 1.2565135755e-01
-3.8751699127e+00 7.9881897885e-01 -6.4474658753e+04 3 1.3428068333e+04 1.2774758547e-01
-4.3755495043e+00 7.0958665337e-01 -4.7939927600e+04 3 2.8842258956e+03 1.3404294788e-01
-4.4184562392e+00 7.2061819823e-01 -4.5415941355e+04 3 6.3871914980e+03 1.3500391979e-01
-4.6271313555e+00 8.0358305681e-01 -3.3111489618e+04 3 7.9964177303e+03 1.3968866518e-01
-4.8510198904e+00 9.1879624876e-01 -1.9686521212e+04 3 1.7414354925e+03 1.4480003178e-01
-4.8598093162e+00 9.2809687129e-01 -1.9116508047e+04 3 8.8266267068e+03 1.4501705624e-01
-4.9606359516e+00 1.0444300698e+00 -1.1749925320e+04 3 8.1145545265e+02 1.4782177862e-01
-4.9742111266e+00 1.0643380878e+00 -1.0528018982e+04 3 6.8517770432e+02 1.4828700226e-01
-4.9856206851e+00 1.0815866524e+00 -9.5110673902e+03 3 2.0797771147e+04 1.4867419228e-01
-5.1840169958e+00 1.4360928513e+00 1.0086671023e+04 3 2.0864904466e+04 1.5613575586e-01
-5.6639951525e+00 1.9034903258e+00 3.3630918417e+04 3 1.4591256890e+03 1.6509989930e-01
-5.7140156522e+00 1.9908832663e+00 3.6847563910e+04 3 1.8276383057e+04 1.6632459243e-01
-5.9811020312e+00 2.5091517455e+00 5.5876379555e+04 3 1.0632449949e+03 1.7356955022e-01
-5.9979345201e+00 2.5416499049e+00 5.6792861415e+04 3 3.0945501518e+03 1.7391848825e-01
-6.0627916558e+00 2.6668484187e+00 6.0445619136e+04 3 4.2889898266e+04 1.7530922619e-01
-6.9024689711e+00 4.2249449763e+00 1.0732065756e+05 3 1.1214000092e+04 1.9315626188e-01
-6.9726019733e+00 4.7022179756e+00 1.1894301814e+05 3 9.6478077999e+03 1.9758132017e-01
-7.0128827608e+00 5.1595547710e+00 1.3179541170e+05 3 2.8203957115e+03 2.0247469765e-01
-7.0152064785e+00 5.2486670154e+00 1.3452504699e+05 3 4.6093173631e+04 2.0351397000e-01
-6.7437901065e+00 6.5161437327e+00 1.8781275394e+05 3 6.7898388277e+03 2.2380257312e-01
-6.6505431616e+00 6.6024281978e+00 1.9342536186e+05 3 1.9473998732e+02 2.2593950176e-01
-6.6465849814e+00 6.6052960981e+00 1.9358995738e+05 3 7.1784449191e+03 2.2600216940e-01
-6.3968459037e+00 6.7701165440e+00 2.0361953171e+05 3 7.1636355109e+03 2.2982080187e-01
-6.2316955211e+00 6.8920840288e+00 2.0933813168e+05 3 5.8748912703e+03 2.3199808607e-01
-6.0778034823e+00 7.0102658814e+00 2.1588217686e+05 3 1.9161875333e+04 2.3448964824e-01
-5.5797471770e+00 7.3596172016e+00 2.3343661745e+05 3 5.5853650743e+04 2.4117328045e-01
-3.9453529078e+00 8.1351429913e+00 2.9126970571e+05 3 5.1383336524e+03 2.6319250468e-01
-3.8230965571e+00 8.1575220710e+00 2.9592023323e+05 3 5.8175049197e+03 2.6496313581e-01
-3.6048926998e+00 8.1821517394e+00 3.0413278687e+05 3 1.4190764276e+03 2.6808996475e-01
-3.5601999224e+00 8.1878075272e+00 3.0567133975e+05 3 4.9046656772e+03 2.6867574991e-01
-3.4079346950e+00 8.2067988980e+00 3.1059616081e+05 3 9.3160828828e+03 2.7055081531e-01
0.0000000000e+00 0.0000000000e+00 -3.2000000000e+05 3 2.2581567026e+04 3.0460093763e-02
0.0000000000e+00 0.0000000000e+00 -2.9734128183e+05 3 1.3941018485e+04 3.9087055940e-02
2.1589368906e-02 1.6154041417e-01 -2.8064270123e+05 3 3.8597856397e+03 4.5444788321e-02
1.5778937151e-04 1.6989229939e-01 -2.7746461524e+05 3 6.4910581046e+03 4.6654796768e-02
-3.1042745212e-02 1.8306211140e-01 -2.7172649001e+05 3 9.7395885901e+02 4.8839501763e-02
-4.0157733917e-02 1.9197486535e-01 -2.6989750576e+05 3 6.2404118553e+03 4.9535860117e-02
-1.2253729543e-01 2.1325526907e-01 -2.6404784569e+05 3 2.6833275908e+03 5.1763032615e-02
-1.6792910736e-01 2.2524983897e-01 -2.6164733755e+05 3 5.1568475109e+03 5.2676991047e-02
-3.2096617544e-01 2.7215510413e-01 -2.5494459723e+05 3 4.6332512670e+03 5.5228962024e-02
